,time
18073,2019-11-01T08:20:40.700Z
18074,2019-10-30T20:31:50.406Z
18075,2019-10-30T20:29:27.832Z
18076,2019-10-30T20:26:45.039Z
18077,2019-10-30T20:03:00.331Z
18078,2019-10-30T20:00:15.155Z
18079,2019-10-30T19:54:15.731Z
18080,2019-10-30T19:53:02.464Z
18081,2019-10-30T19:52:59.463Z
18082,2019-10-30T19:29:34.334Z
18083,2019-10-30T19:29:12.943Z
18084,2019-10-30T19:29:11.416Z
18085,2019-10-30T19:15:38.245Z
18086,2019-10-30T12:32:27.445Z
18087,2019-10-30T12:25:53.498Z
18088,2019-10-30T12:19:48.792Z
18089,2019-10-30T12:16:26.503Z
18090,2019-10-30T09:23:04.285Z
18091,2019-10-30T09:15:55.689Z
18092,2019-10-30T09:06:00.778Z
18093,2019-10-30T08:53:13.815Z
18094,2019-10-30T08:51:14.616Z
18095,2019-10-30T08:51:02.133Z
18096,2019-10-30T08:49:58.990Z
18097,2019-10-30T08:30:29.272Z
18098,2019-10-30T08:25:01.624Z
18099,2019-10-30T08:21:34.566Z
18100,2019-10-30T08:17:10.521Z
18101,2019-10-30T08:13:30.503Z
18102,2019-10-30T08:09:53.165Z
18103,2019-10-30T08:01:16.726Z
18104,2019-10-29T23:05:44.980Z
18105,2019-10-29T22:55:02.031Z
18106,2019-10-29T22:46:07.573Z
18107,2019-10-29T22:44:37.290Z
18108,2019-10-29T22:38:56.326Z
18109,2019-10-29T22:37:05.849Z
18110,2019-10-28T20:57:37.816Z
18111,2019-10-28T20:56:29.993Z
18112,2019-10-28T20:56:27.811Z
18113,2019-10-28T20:07:53.330Z
18114,2019-10-28T20:05:26.873Z
18115,2019-10-28T20:03:37.800Z
18116,2019-10-28T19:45:33.013Z
18117,2019-10-28T19:43:25.990Z
18118,2019-10-28T19:39:23.662Z
18119,2019-10-28T19:39:09.779Z
18120,2019-10-28T19:37:12.975Z
18121,2019-10-28T19:32:36.574Z
18122,2019-10-28T19:20:29.722Z
18123,2019-10-28T19:16:27.455Z
18124,2019-10-28T19:09:20.514Z
18125,2019-10-28T19:09:02.534Z
18126,2019-10-28T16:49:40.947Z
18127,2019-10-28T12:48:37.704Z
18128,2019-10-28T12:46:28.899Z
18129,2019-10-28T12:46:08.340Z
18130,2019-10-28T12:43:33.412Z
18131,2019-10-28T12:32:47.854Z
18132,2019-10-28T12:31:13.073Z
18133,2019-10-28T12:16:23.175Z
18134,2019-10-28T08:43:10.914Z
18135,2019-10-28T08:39:57.854Z
18136,2019-10-28T08:33:12.798Z
18137,2019-10-28T08:27:10.481Z
18138,2019-10-28T08:24:04.365Z
18139,2019-10-28T08:24:01.724Z
18140,2019-10-28T08:11:57.427Z
18141,2019-10-28T08:08:32.533Z
18142,2019-10-28T08:00:52.339Z
18143,2019-10-27T21:30:39.197Z
18144,2019-10-27T20:20:10.474Z
18145,2019-10-27T15:03:09.011Z
18146,2019-10-27T14:58:49.814Z
18147,2019-10-27T14:52:30.164Z
18148,2019-10-27T14:48:16.155Z
18149,2019-10-27T13:16:28.619Z
18150,2019-10-27T13:15:58.448Z
18151,2019-10-27T13:14:01.377Z
18152,2019-10-27T13:11:24.858Z
18153,2019-10-27T12:56:12.938Z
18154,2019-10-27T12:51:55.418Z
18155,2019-10-27T12:48:56.240Z
18156,2019-10-27T12:44:22.127Z
18157,2019-10-27T12:29:50.151Z
18158,2019-10-27T12:25:56.096Z
18159,2019-10-27T12:19:15.124Z
18160,2019-10-27T12:19:13.896Z
18161,2019-10-27T12:13:19.313Z
18162,2019-10-27T12:09:03.352Z
18163,2019-10-27T12:02:27.337Z
18164,2019-10-27T11:49:56.382Z
18165,2019-10-27T11:39:27.711Z
18166,2019-10-27T11:36:02.434Z
18167,2019-10-27T11:31:14.811Z
18168,2019-10-27T11:31:13.604Z
18169,2019-10-27T10:32:25.424Z
18170,2019-10-27T10:28:01.929Z
18171,2019-10-27T10:20:16.952Z
18172,2019-10-27T10:18:02.776Z
18173,2019-10-27T10:17:07.576Z
18174,2019-10-27T10:07:25.559Z
18175,2019-10-27T10:03:57.581Z
18176,2019-10-27T09:58:21.479Z
18177,2019-10-27T09:53:15.913Z
18178,2019-10-27T09:38:13.622Z
18179,2019-10-27T09:32:42.449Z
18180,2019-10-27T09:29:54.071Z
18181,2019-10-27T09:14:52.645Z
18182,2019-10-27T09:11:11.235Z
18183,2019-10-27T09:04:54.860Z
18184,2019-10-26T23:23:56.532Z
18185,2019-10-26T22:57:45.891Z
18186,2019-10-26T17:34:17.062Z
18187,2019-10-26T17:29:39.365Z
18188,2019-10-26T14:33:13.629Z
18189,2019-10-26T14:17:04.590Z
18190,2019-10-26T14:11:53.528Z
18191,2019-10-26T14:09:55.739Z
18192,2019-10-26T13:17:24.709Z
18193,2019-10-26T13:03:27.385Z
18194,2019-10-26T12:59:42.055Z
18195,2019-10-26T12:55:54.502Z
18196,2019-10-26T12:53:27.527Z
18197,2019-10-26T12:51:15.852Z
18198,2019-10-26T12:34:41.671Z
18199,2019-10-26T12:33:46.823Z
18200,2019-10-26T12:31:44.352Z
18201,2019-10-26T12:28:16.541Z
18202,2019-10-26T12:18:16.994Z
18203,2019-10-26T12:15:24.875Z
18204,2019-10-26T12:11:07.079Z
18205,2019-10-26T12:04:36.355Z
18206,2019-10-26T11:53:19.148Z
18207,2019-10-26T11:49:12.698Z
18208,2019-10-26T11:42:43.890Z
18209,2019-10-26T10:45:50.804Z
18210,2019-10-26T10:31:22.604Z
18211,2019-10-26T10:27:00.964Z
18212,2019-10-26T10:26:52.634Z
18213,2019-10-26T10:26:51.425Z
18214,2019-10-26T10:21:01.878Z
18215,2019-10-26T10:07:22.747Z
18216,2019-10-26T09:55:26.480Z
18217,2019-10-26T09:53:51.955Z
18218,2019-10-26T09:48:43.695Z
18219,2019-10-26T09:48:38.104Z
18220,2019-10-26T09:48:20.338Z
18221,2019-10-26T09:39:28.675Z
18222,2019-10-26T09:37:41.793Z
18223,2019-10-26T09:31:49.698Z
18224,2019-10-26T09:30:29.795Z
18225,2019-10-26T09:14:23.237Z
18226,2019-10-26T09:07:04.277Z
18227,2019-10-25T22:04:08.522Z
18228,2019-10-25T21:55:03.288Z
18229,2019-10-25T21:46:20.384Z
18230,2019-10-25T21:41:52.485Z
18231,2019-10-25T21:30:35.405Z
18232,2019-10-25T21:20:47.841Z
18233,2019-10-25T21:14:24.171Z
18234,2019-10-25T21:13:18.091Z
18235,2019-10-25T20:55:59.124Z
18236,2019-10-25T20:50:09.273Z
18237,2019-10-25T20:48:55.214Z
18238,2019-10-25T20:45:06.918Z
18239,2019-10-25T20:42:44.141Z
18240,2019-10-25T20:42:33.277Z
18241,2019-10-25T20:39:45.396Z
18242,2019-10-25T20:39:21.210Z
18243,2019-10-25T20:36:40.814Z
18244,2019-10-25T20:32:16.160Z
18245,2019-10-25T20:28:13.571Z
18246,2019-10-25T20:26:47.469Z
18247,2019-10-25T20:26:43.432Z
18248,2019-10-25T20:22:47.821Z
18249,2019-10-25T20:09:00.111Z
18250,2019-10-25T20:04:45.915Z
18251,2019-10-25T19:56:11.055Z
18252,2019-10-25T19:47:42.214Z
18253,2019-10-25T19:41:21.181Z
18254,2019-10-25T19:37:42.269Z
18255,2019-10-25T19:35:02.903Z
18256,2019-10-25T19:31:45.057Z
18257,2019-10-25T19:23:41.794Z
18258,2019-10-25T19:18:02.181Z
18259,2019-10-25T19:13:49.682Z
18260,2019-10-25T19:09:26.285Z
18261,2019-10-25T19:02:16.107Z
18262,2019-10-25T18:25:52.324Z
18263,2019-10-25T15:52:36.850Z
18264,2019-10-25T15:50:49.165Z
18265,2019-10-25T15:50:21.607Z
18266,2019-10-25T13:45:35.332Z
18267,2019-10-25T13:33:21.365Z
18268,2019-10-25T13:31:50.033Z
18269,2019-10-25T13:27:27.794Z
18270,2019-10-25T13:20:26.675Z
18271,2019-10-24T19:27:43.984Z
18272,2019-10-24T18:47:27.421Z
18273,2019-10-24T08:59:05.055Z
18274,2019-10-23T22:08:12.952Z
18275,2019-10-23T21:59:27.730Z
18276,2019-10-23T21:55:58.624Z
18277,2019-10-23T21:55:16.342Z
18278,2019-10-23T21:48:20.445Z
18279,2019-10-23T21:40:52.917Z
18280,2019-10-23T21:28:24.129Z
18281,2019-10-23T17:35:07.329Z
18282,2019-10-23T17:30:19.967Z
18283,2019-10-23T17:24:02.076Z
18284,2019-10-23T17:15:28.983Z
18285,2019-10-23T17:12:54.031Z
18286,2019-10-23T17:11:04.113Z
18287,2019-10-23T17:08:11.325Z
18288,2019-10-23T17:03:08.026Z
18289,2019-10-23T16:59:05.293Z
18290,2019-10-23T16:56:25.614Z
18291,2019-10-23T16:50:17.809Z
18292,2019-10-23T16:41:02.290Z
18293,2019-10-23T15:53:57.141Z
18294,2019-10-23T15:50:38.759Z
18295,2019-10-23T15:45:03.305Z
18296,2019-10-23T12:26:23.929Z
18297,2019-10-22T21:23:25.977Z
18298,2019-10-22T21:21:13.214Z
18299,2019-10-22T21:16:34.298Z
18300,2019-10-22T17:16:16.549Z
18301,2019-10-22T17:12:50.775Z
18302,2019-10-21T13:40:35.976Z
18303,2019-10-21T13:39:29.907Z
18304,2019-10-21T13:37:23.175Z
18305,2019-10-21T13:19:10.568Z
18306,2019-10-20T20:25:19.912Z
18307,2019-10-20T20:23:24.730Z
18308,2019-10-20T20:16:56.931Z
18309,2019-10-20T20:14:51.650Z
18310,2019-10-20T20:10:46.298Z
18311,2019-10-20T19:29:49.468Z
18312,2019-10-20T19:19:05.244Z
18313,2019-10-20T19:19:04.094Z
18314,2019-10-20T19:10:53.518Z
18315,2019-10-20T17:44:15.377Z
18316,2019-10-20T17:34:39.127Z
18317,2019-10-20T17:32:02.425Z
18318,2019-10-20T17:28:59.418Z
18319,2019-10-20T17:23:12.102Z
18320,2019-10-20T17:20:41.945Z
18321,2019-10-20T17:18:01.537Z
18322,2019-10-20T17:16:57.335Z
18323,2019-10-20T17:14:26.788Z
18324,2019-10-20T17:13:35.593Z
18325,2019-10-20T17:08:41.083Z
18326,2019-10-20T15:57:31.684Z
18327,2019-10-20T15:55:34.738Z
18328,2019-10-20T15:49:45.127Z
18329,2019-10-20T15:43:45.578Z
18330,2019-10-20T15:33:30.569Z
18331,2019-10-20T15:31:36.592Z
18332,2019-10-20T15:23:53.347Z
18333,2019-10-20T15:15:24.745Z
18334,2019-10-20T13:13:09.290Z
18335,2019-10-20T13:05:07.354Z
18336,2019-10-20T12:43:28.941Z
18337,2019-10-20T12:32:04.945Z
18338,2019-10-20T12:14:33.686Z
18339,2019-10-20T12:06:36.446Z
18340,2019-10-20T11:59:09.321Z
18341,2019-10-20T11:48:29.396Z
18342,2019-10-20T10:40:17.798Z
18343,2019-10-20T10:37:02.148Z
18344,2019-10-20T10:35:33.450Z
18345,2019-10-20T10:27:35.410Z
18346,2019-10-20T10:19:14.702Z
18347,2019-10-20T10:18:08.330Z
18348,2019-10-20T10:11:50.681Z
18349,2019-10-20T10:07:37.081Z
18350,2019-10-20T10:07:24.118Z
18351,2019-10-20T10:04:28.230Z
18352,2019-10-20T10:00:37.291Z
18353,2019-10-20T09:58:36.527Z
18354,2019-10-20T09:57:23.648Z
18355,2019-10-20T09:54:53.056Z
18356,2019-10-20T09:42:25.588Z
18357,2019-10-20T09:40:56.850Z
18358,2019-10-20T09:35:18.545Z
18359,2019-10-20T09:33:38.873Z
18360,2019-10-20T09:29:57.777Z
18361,2019-10-20T09:24:35.750Z
18362,2019-10-20T09:22:35.854Z
18363,2019-10-20T09:21:17.341Z
18364,2019-10-20T09:18:45.544Z
18365,2019-10-20T08:59:04.850Z
18366,2019-10-20T08:56:16.886Z
18367,2019-10-20T08:52:06.299Z
18368,2019-10-20T08:39:54.522Z
18369,2019-10-20T08:35:13.200Z
18370,2019-10-19T21:43:42.213Z
18371,2019-10-19T21:38:02.794Z
18372,2019-10-19T21:36:22.512Z
18373,2019-10-19T19:36:02.244Z
18374,2019-10-19T15:34:58.626Z
18375,2019-10-19T15:32:22.146Z
18376,2019-10-19T15:16:10.118Z
18377,2019-10-19T15:15:56.459Z
18378,2019-10-19T15:05:15.015Z
18379,2019-10-19T14:53:59.070Z
18380,2019-10-19T13:23:32.016Z
18381,2019-10-19T12:38:21.486Z
18382,2019-10-19T12:19:16.433Z
18383,2019-10-19T12:05:39.063Z
18384,2019-10-19T12:01:05.262Z
18385,2019-10-19T11:58:53.745Z
18386,2019-10-19T11:55:16.451Z
18387,2019-10-19T11:39:40.171Z
18388,2019-10-19T11:35:33.983Z
18389,2019-10-19T11:29:29.798Z
18390,2019-10-19T10:39:43.335Z
18391,2019-10-19T10:38:03.468Z
18392,2019-10-19T10:33:35.249Z
18393,2019-10-19T10:30:25.156Z
18394,2019-10-19T10:30:15.680Z
18395,2019-10-19T10:16:18.763Z
18396,2019-10-19T10:11:25.326Z
18397,2019-10-19T10:07:59.562Z
18398,2019-10-19T10:02:01.753Z
18399,2019-10-19T09:53:11.289Z
18400,2019-10-19T09:49:35.519Z
18401,2019-10-19T09:44:05.669Z
18402,2019-10-19T09:39:04.669Z
18403,2019-10-19T09:25:22.050Z
18404,2019-10-19T09:16:52.844Z
18405,2019-10-19T09:16:23.845Z
18406,2019-10-19T09:11:37.141Z
18407,2019-10-18T22:47:46.216Z
18408,2019-10-18T22:43:42.047Z
18409,2019-10-18T22:32:17.457Z
18410,2019-10-18T22:32:06.226Z
18411,2019-10-18T22:31:44.685Z
18412,2019-10-18T22:02:29.065Z
18413,2019-10-18T21:57:12.035Z
18414,2019-10-18T21:52:24.729Z
18415,2019-10-18T21:33:37.099Z
18416,2019-10-18T21:31:34.762Z
18417,2019-10-18T21:28:49.965Z
18418,2019-10-18T21:28:24.671Z
18419,2019-10-18T21:28:21.773Z
18420,2019-10-18T20:58:52.568Z
18421,2019-10-18T20:28:36.401Z
18422,2019-10-18T18:14:34.333Z
18423,2019-10-18T18:12:22.847Z
18424,2019-10-18T18:06:21.050Z
18425,2019-10-18T17:57:59.202Z
18426,2019-10-18T17:39:47.942Z
18427,2019-10-18T17:34:14.106Z
18428,2019-10-18T17:22:13.947Z
18429,2019-10-18T17:11:36.951Z
18430,2019-10-18T16:52:25.177Z
18431,2019-10-18T16:48:57.681Z
18432,2019-10-18T15:57:25.461Z
18433,2019-10-18T15:36:05.139Z
18434,2019-10-18T15:10:01.673Z
18435,2019-10-18T15:09:55.843Z
18436,2019-10-18T15:07:19.253Z
18437,2019-10-18T15:07:17.999Z
18438,2019-10-18T12:30:16.269Z
18439,2019-10-18T12:23:20.654Z
18440,2019-10-18T12:19:44.130Z
18441,2019-10-18T12:14:15.594Z
18442,2019-10-18T12:10:03.006Z
18443,2019-10-18T12:07:05.783Z
18444,2019-10-18T09:00:35.663Z
18445,2019-10-18T08:54:49.917Z
18446,2019-10-18T08:49:19.935Z
18447,2019-10-17T21:45:27.040Z
18448,2019-10-17T21:39:29.479Z
18449,2019-10-17T21:27:47.616Z
18450,2019-10-17T21:22:39.727Z
18451,2019-10-17T21:20:44.124Z
18452,2019-10-17T21:16:42.682Z
18453,2019-10-17T21:02:12.336Z
18454,2019-10-17T20:54:11.899Z
18455,2019-10-17T20:47:00.847Z
18456,2019-10-17T20:44:22.852Z
18457,2019-10-17T20:30:18.103Z
18458,2019-10-17T20:26:29.183Z
18459,2019-10-17T20:19:28.914Z
18460,2019-10-17T20:14:31.810Z
18461,2019-10-17T19:31:57.214Z
18462,2019-10-17T19:28:32.984Z
18463,2019-10-17T19:08:14.695Z
18464,2019-10-17T17:31:23.179Z
18465,2019-10-17T17:27:08.110Z
18466,2019-10-17T16:57:13.382Z
18467,2019-10-17T16:56:18.977Z
18468,2019-10-17T16:51:11.403Z
18469,2019-10-17T16:07:26.930Z
18470,2019-10-17T16:03:34.510Z
18471,2019-10-17T16:01:01.875Z
18472,2019-10-17T15:55:57.274Z
18473,2019-10-17T15:51:47.501Z
18474,2019-10-17T06:58:35.551Z
18475,2019-10-16T21:12:40.868Z
18476,2019-10-16T21:09:00.429Z
18477,2019-10-16T21:06:57.347Z
18478,2019-10-16T21:04:07.838Z
18479,2019-10-16T20:59:55.133Z
18480,2019-10-16T20:55:53.637Z
18481,2019-10-16T20:52:46.637Z
18482,2019-10-16T20:51:12.681Z
18483,2019-10-16T20:44:55.425Z
18484,2019-10-16T13:53:06.098Z
18485,2019-10-16T13:49:31.103Z
18486,2019-10-16T13:44:07.598Z
18487,2019-10-16T07:51:12.678Z
18488,2019-10-16T07:46:45.819Z
18489,2019-10-16T07:43:21.924Z
18490,2019-10-16T07:41:41.532Z
18491,2019-10-16T07:34:55.294Z
18492,2019-10-16T07:30:10.203Z
18493,2019-10-15T19:38:59.625Z
18494,2019-10-15T19:38:31.368Z
18495,2019-10-15T16:55:37.079Z
18496,2019-10-15T15:19:43.988Z
18497,2019-10-15T05:58:24.603Z
18498,2019-10-14T19:59:37.392Z
18499,2019-10-14T19:56:47.431Z
18500,2019-10-14T19:53:07.354Z
18501,2019-10-14T19:40:26.745Z
18502,2019-10-14T19:34:03.436Z
18503,2019-10-14T19:30:16.596Z
18504,2019-10-14T19:19:06.958Z
18505,2019-10-14T18:58:39.119Z
18506,2019-10-14T18:52:23.823Z
18507,2019-10-14T18:47:17.988Z
18508,2019-10-14T18:44:03.030Z
18509,2019-10-14T07:43:35.694Z
18510,2019-10-13T19:43:37.664Z
18511,2019-10-13T19:37:34.672Z
18512,2019-10-12T23:15:18.053Z
18513,2019-10-12T23:12:11.677Z
18514,2019-10-12T23:11:55.243Z
18515,2019-10-12T23:09:44.799Z
18516,2019-10-12T23:04:11.963Z
18517,2019-10-12T22:42:38.086Z
18518,2019-10-12T22:42:18.081Z
18519,2019-10-12T22:35:25.575Z
18520,2019-10-12T21:54:51.464Z
18521,2019-10-12T21:54:49.694Z
18522,2019-10-12T17:34:06.476Z
18523,2019-10-12T17:28:41.732Z
18524,2019-10-12T17:24:55.687Z
18525,2019-10-12T17:03:24.310Z
18526,2019-10-12T17:01:47.078Z
18527,2019-10-12T17:01:14.263Z
18528,2019-10-11T23:11:58.721Z
18529,2019-10-11T23:05:52.697Z
18530,2019-10-11T23:00:01.688Z
18531,2019-10-11T22:58:46.469Z
18532,2019-10-11T22:57:42.517Z
18533,2019-10-11T17:27:06.497Z
18534,2019-10-11T17:26:50.082Z
18535,2019-10-11T17:22:55.039Z
18536,2019-10-11T17:18:08.966Z
18537,2019-10-11T17:12:45.563Z
18538,2019-10-11T17:08:59.655Z
18539,2019-10-11T13:48:00.957Z
18540,2019-10-11T13:39:28.061Z
18541,2019-10-11T13:37:27.166Z
18542,2019-10-11T12:56:24.205Z
18543,2019-10-11T12:42:04.720Z
18544,2019-10-11T12:30:50.073Z
18545,2019-10-11T12:30:47.516Z
18546,2019-10-11T12:24:19.583Z
18547,2019-10-11T12:21:58.696Z
18548,2019-10-11T12:16:25.046Z
18549,2019-10-11T12:12:41.075Z
18550,2019-10-11T11:59:15.599Z
18551,2019-10-11T07:58:26.370Z
18552,2019-10-11T07:55:21.709Z
18553,2019-10-11T07:51:37.285Z
18554,2019-10-11T07:47:26.547Z
18555,2019-10-11T07:43:48.138Z
18556,2019-10-11T07:40:54.218Z
18557,2019-10-11T07:35:07.402Z
18558,2019-10-11T07:34:50.170Z
18559,2019-10-11T07:31:32.314Z
18560,2019-10-11T07:28:13.526Z
18561,2019-10-11T07:20:00.187Z
18562,2019-10-10T09:25:21.292Z
18563,2019-10-10T09:20:20.313Z
18564,2019-10-10T09:12:38.581Z
18565,2019-10-10T09:11:41.968Z
18566,2019-10-10T09:09:16.115Z
18567,2019-10-10T09:07:02.609Z
18568,2019-10-10T09:04:54.706Z
18569,2019-10-10T08:59:19.579Z
18570,2019-10-09T12:54:30.346Z
18571,2019-10-09T12:54:05.361Z
18572,2019-10-09T12:47:41.131Z
18573,2019-10-09T12:42:03.778Z
18574,2019-10-09T11:21:38.663Z
18575,2019-10-08T13:25:07.421Z
18576,2019-10-08T13:21:03.164Z
18577,2019-10-08T13:19:19.152Z
18578,2019-10-08T07:31:20.642Z
18579,2019-10-08T07:30:12.646Z
18580,2019-10-08T07:25:01.435Z
18581,2019-10-08T07:24:48.838Z
18582,2019-10-08T07:20:48.670Z
18583,2019-10-08T07:12:45.819Z
18584,2019-10-08T07:09:10.920Z
18585,2019-10-08T07:05:57.923Z
18586,2019-10-07T21:13:04.975Z
18587,2019-10-07T21:06:32.318Z
18588,2019-10-07T21:00:14.953Z
18589,2019-10-06T22:08:39.829Z
18590,2019-10-06T21:57:03.816Z
18591,2019-10-06T21:54:20.101Z
18592,2019-10-06T21:45:13.224Z
18593,2019-10-06T21:37:21.557Z
18594,2019-10-06T21:07:31.827Z
18595,2019-10-06T16:21:00.060Z
18596,2019-10-06T16:17:59.334Z
18597,2019-10-06T16:16:37.043Z
18598,2019-10-06T16:14:22.013Z
18599,2019-10-06T13:46:34.965Z
18600,2019-10-06T13:43:14.209Z
18601,2019-10-06T13:18:58.702Z
18602,2019-10-06T13:15:31.483Z
18603,2019-10-06T13:12:23.980Z
18604,2019-10-06T13:08:51.983Z
18605,2019-10-06T13:04:58.391Z
18606,2019-10-06T13:02:39.716Z
18607,2019-10-06T12:58:18.411Z
18608,2019-10-06T12:49:43.182Z
18609,2019-10-06T12:44:19.095Z
18610,2019-10-06T12:36:05.167Z
18611,2019-10-06T10:42:37.571Z
18612,2019-10-06T10:05:36.931Z
18613,2019-10-06T10:02:27.960Z
18614,2019-10-06T09:58:18.009Z
18615,2019-10-06T09:46:01.997Z
18616,2019-10-06T09:43:25.927Z
18617,2019-10-06T09:29:42.890Z
18618,2019-10-06T09:19:33.297Z
18619,2019-10-06T09:19:30.980Z
18620,2019-10-06T09:11:59.586Z
18621,2019-10-06T09:09:41.289Z
18622,2019-10-05T23:12:37.398Z
18623,2019-10-05T23:06:01.632Z
18624,2019-10-05T23:03:05.832Z
18625,2019-10-05T23:00:25.286Z
18626,2019-10-05T22:55:51.629Z
18627,2019-10-05T22:49:09.651Z
18628,2019-10-05T22:48:39.323Z
18629,2019-10-05T20:57:11.090Z
18630,2019-10-05T20:55:46.530Z
18631,2019-10-05T20:40:35.672Z
18632,2019-10-05T20:18:50.606Z
18633,2019-10-05T20:11:42.764Z
18634,2019-10-05T20:02:37.373Z
18635,2019-10-05T19:59:00.430Z
18636,2019-10-05T19:52:39.075Z
18637,2019-10-05T19:45:47.553Z
18638,2019-10-05T19:42:09.609Z
18639,2019-10-05T19:37:54.304Z
18640,2019-10-05T19:33:14.119Z
18641,2019-10-05T19:30:54.842Z
18642,2019-10-05T19:27:03.615Z
18643,2019-10-05T19:17:54.655Z
18644,2019-10-05T19:05:02.549Z
18645,2019-10-05T19:02:11.450Z
18646,2019-10-05T18:47:35.954Z
18647,2019-10-05T18:40:56.679Z
18648,2019-10-05T17:53:44.145Z
18649,2019-10-05T17:39:41.559Z
18650,2019-10-05T17:38:18.775Z
18651,2019-10-05T17:28:03.214Z
18652,2019-10-05T17:26:58.524Z
18653,2019-10-05T17:24:09.637Z
18654,2019-10-05T16:02:07.446Z
18655,2019-10-05T15:50:46.735Z
18656,2019-10-05T15:48:56.551Z
18657,2019-10-05T15:26:07.370Z
18658,2019-10-05T15:13:54.405Z
18659,2019-10-05T13:53:19.567Z
18660,2019-10-05T13:52:54.932Z
18661,2019-10-05T13:50:13.635Z
18662,2019-10-05T13:19:17.887Z
18663,2019-10-05T12:46:16.416Z
18664,2019-10-05T12:42:57.707Z
18665,2019-10-05T12:38:29.582Z
18666,2019-10-05T12:30:38.053Z
18667,2019-10-05T12:21:20.695Z
18668,2019-10-05T10:52:35.559Z
18669,2019-10-05T10:44:54.288Z
18670,2019-10-05T10:43:18.777Z
18671,2019-10-05T10:42:14.465Z
18672,2019-10-05T10:38:29.506Z
18673,2019-10-05T10:35:33.547Z
18674,2019-10-05T10:24:28.350Z
18675,2019-10-05T10:18:58.932Z
18676,2019-10-05T10:17:26.075Z
18677,2019-10-05T10:01:57.680Z
18678,2019-10-05T09:57:06.957Z
18679,2019-10-05T09:53:30.227Z
18680,2019-10-05T09:51:09.106Z
18681,2019-10-05T09:29:20.034Z
18682,2019-10-04T23:23:50.441Z
18683,2019-10-04T23:20:41.924Z
18684,2019-10-04T23:09:02.145Z
18685,2019-10-04T23:08:54.102Z
18686,2019-10-04T23:05:13.339Z
18687,2019-10-04T13:33:45.904Z
18688,2019-10-04T13:28:26.807Z
18689,2019-10-04T13:20:27.248Z
18690,2019-10-04T13:19:38.342Z
18691,2019-10-04T13:17:32.827Z
18692,2019-10-04T13:11:55.894Z
18693,2019-10-04T13:09:58.195Z
18694,2019-10-04T13:08:31.871Z
18695,2019-10-04T13:04:32.250Z
18696,2019-10-04T12:59:27.661Z
18697,2019-10-04T12:50:24.337Z
18698,2019-10-04T12:46:42.067Z
18699,2019-10-04T12:41:35.245Z
18700,2019-10-04T12:37:53.095Z
18701,2019-10-04T12:32:42.093Z
18702,2019-10-04T12:26:35.935Z
18703,2019-10-04T12:23:42.791Z
18704,2019-10-04T12:20:57.573Z
18705,2019-10-03T22:01:36.397Z
18706,2019-10-03T21:59:03.436Z
18707,2019-10-03T21:58:16.835Z
18708,2019-10-03T21:57:52.990Z
18709,2019-10-03T21:49:52.803Z
18710,2019-10-03T21:45:20.974Z
18711,2019-10-03T21:42:17.161Z
18712,2019-10-03T10:41:06.069Z
18713,2019-10-03T10:40:05.938Z
18714,2019-10-03T10:37:57.162Z
18715,2019-10-03T10:35:57.907Z
18716,2019-10-03T10:33:32.105Z
18717,2019-10-02T17:58:25.557Z
18718,2019-10-02T17:51:28.480Z
18719,2019-10-02T17:49:18.482Z
18720,2019-10-02T17:43:38.353Z
18721,2019-10-02T17:42:13.999Z
18722,2019-10-02T17:33:06.204Z
18723,2019-10-02T17:28:33.947Z
18724,2019-10-02T17:22:42.879Z
18725,2019-10-02T17:10:15.220Z
18726,2019-10-01T15:35:28.388Z
18727,2019-10-01T15:32:07.690Z
18728,2019-10-01T15:30:15.797Z
18729,2019-10-01T15:27:06.640Z
18730,2019-10-01T15:24:30.140Z
18731,2019-10-01T15:17:22.748Z
18732,2019-10-01T15:14:48.658Z
18733,2019-10-01T15:11:05.736Z
18734,2019-10-01T15:08:57.085Z
18735,2019-10-01T07:54:56.904Z
18736,2019-10-01T07:43:50.300Z
18737,2019-10-01T07:39:16.574Z
18738,2019-10-01T07:37:30.149Z
18739,2019-10-01T07:33:47.474Z
18740,2019-10-01T07:25:43.891Z
18741,2019-10-01T07:12:16.397Z
18742,2019-09-30T19:03:44.550Z
18743,2019-09-30T18:56:58.898Z
18744,2019-09-30T17:57:50.787Z
18745,2019-09-30T17:53:11.361Z
18746,2019-09-30T17:53:01.135Z
18747,2019-09-30T17:48:16.647Z
18748,2019-09-29T21:21:45.448Z
18749,2019-09-29T21:18:02.989Z
18750,2019-09-29T21:18:00.910Z
18751,2019-09-29T21:17:01.985Z
18752,2019-09-29T21:12:20.504Z
18753,2019-09-29T21:06:43.083Z
18754,2019-09-29T21:04:25.955Z
18755,2019-09-29T20:59:26.279Z
18756,2019-09-29T18:07:09.259Z
18757,2019-09-29T18:01:53.518Z
18758,2019-09-29T18:00:29.284Z
18759,2019-09-29T17:56:38.827Z
18760,2019-09-29T17:51:14.490Z
18761,2019-09-29T17:50:08.736Z
18762,2019-09-29T17:42:57.801Z
18763,2019-09-29T17:37:38.157Z
18764,2019-09-29T15:28:29.833Z
18765,2019-09-29T15:26:34.471Z
18766,2019-09-29T15:21:27.734Z
18767,2019-09-29T15:19:18.691Z
18768,2019-09-29T13:54:27.709Z
18769,2019-09-29T13:49:34.961Z
18770,2019-09-29T13:36:11.256Z
18771,2019-09-29T12:50:25.576Z
